pid,product_name,product_category_tree,retail_price,discounted_price,image,description,brand,product_specifications,section,category,subcategory1,subcategory2,subcategory3,subcategory4,bias,sale_percentage,tags
EL99602,Tecno Spark Go 2023 32 GB 3 GB RAM Orange,Electronics >> Mobiles & Tablets >> Mobile Phones >> Tecno,7999,5199,"[""https://www.reliancedigital.in/medias/Tecno-Spark-Go-2023-493838265-i-1-1200Wx1200H?context=bWFzdGVyfGltYWdlc3w1MTAzOTZ8aW1hZ2UvanBlZ3xpbWFnZXMvaDliL2g2My8xMDEwNjY2MzEwODYzOC5qcGd8ZGIyNmNmYTRmYTI2MmYyOTE3YjQ2NDFhZTM5NTBiZTQyMmIzNWI4MDA3YmQ5ZjIwNGY1NTk4ZjMwYjcyNGZmNQ"",""https://www.reliancedigital.in/medias/Tecno-Spark-Go-2023-493838265-i-2-1200Wx1200H?context=bWFzdGVyfGltYWdlc3w0MzczNzF8aW1hZ2UvanBlZ3xpbWFnZXMvaDA1L2gxNC8xMDEwNjY2MzQzNjMxOC5qcGd8ZjdjODZkMWM2NmMwNmY4MWY3YzJmMDhmYjg4ZDg1NTgyNTIzYjJjNzAwYWRjOWYyMWZhMmY0MjcwY2U3Nzk1Yg"",""https://www.reliancedigital.in/medias/Tecno-Spark-Go-2023-493838265-i-4-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wxMTk4NTR8aW1hZ2UvanBlZ3xpbWFnZXMvaDNlL2g1Ni8xMDEwNjY2NDA5MTY3OC5qcGd8ZWQzODAzMWE3ZWU5NzIzM2FkNzRmNDIzZjYwZDE1ODQ1MDAzNmM3MzZlZGY4ZmVkYmE3YTc2OGE3MTUzMDA0Ng""]","The Tecno Spark Go 2023 boasts a 16.66 cm (6.56 inch) display, complemented by a 13 MP + AI back camera and a 5 MP front camera. With a powerful 5000 mAh battery, 3 GB of RAM, and 32 GB of ROM, it offers a seamless user experience for everyday use.",Tecno,"{""product_specification"": [{""Display"":""16.66 cm (6.56 inch)""}, {""Back Camera"":""13 MP + AI""}, {""Front Camera"":""5 MP""}, {""Battery Capacity"":""5000 mAh""}, {""RAM"":""3 GB""}, {""ROM"":""32 GB""}]}",Electronics,Mobiles & Tablets,Mobile Phones,Tecno,,,A,35.00437555,
EL49292,Tecno Phantom V Flip,Electronics >> Mobiles & Tablets >> Mobile Phones >> Tecno,71999,54999,"[""https://www.reliancedigital.in/medias/Tecno-Phantom-V-Flip-256-GB-8-GB-RAM-5G-Blue-494267976-i-1-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wyNTg5NjR8aW1hZ2UvanBlZ3xpbWFnZXMvaDllL2g1YS8xMDA3MTQ5NTczNzM3NC5qcGd8MTA2Y2MyZGFmYjI4YjA2MjQwMjJiNWQzZWYzYWQyZDhkYzJiMTA2Yzc2NzQ1MmQ4ZWRjNzM4MzBkMWFiYWZkZA"",""https://www.reliancedigital.in/medias/Tecno-Phantom-V-Flip-256-GB-8-GB-RAM-5G-Blue-494267976-i-3-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wxNzMzMTd8aW1hZ2UvanBlZ3xpbWFnZXMvaGViL2gwNi8xMDA3MTQ5ODAzMTEzNC5qcGd8MWVhNzAxN2ViNzMzZDkyN2YxODllNDkzYTg2ODEwODc3YjdmZDllYWY5NzAyOWQ3NjE0NDE0NzRmNTM1YWNlMw""]","Experience unparalleled performance with the Tecno Phantom V Flip boasting 256 GB + 8 GB internal storage, powered by Ella 3.0 GPT for seamless AI assistance. Capture stunning moments with its 64 MP rear and 32 MP selfie cameras, all displayed vividly on its 6.9-inch flexible AMOLED screen with a secondary 1.32-inch display.",Tecno,"{""product_specification"": [{""Internal Storage Memory"":""256 GB + 8 GB""}, {""AI Companion"":""Ella 3.0 GPT for Perfect AI Companion""}, {""Fast Charging"":""45 Watts Fast Charging, 4000 mAh Big Battery""}, {""Front Camera"":""32 MP Selfie""}, {""Back Camera"":""64 MP""}, {""Display"":""6.9 inch Flexible, 1.32 inch Secondary AMOLED""}]}",Electronics,Mobiles & Tablets,Mobile Phones,Tecno,,,A,23.61143905,
EL20217,Tecno Spark Go 2024 128 GB 4 GB RAM Black,Electronics >> Mobiles & Tablets >> Mobile Phones >> Tecno,8999,7399,"[""https://www.reliancedigital.in/medias/Tecno-Mobile-Phone-494351567-i-1-1200Wx1200H?context=bWFzdGVyfGltYWdlc3w3NzY3NXxpbWFnZS9qcGVnfGltYWdlcy9oNzUvaGNlLzEwMDg0NDI3MTY5ODIyLmpwZ3w0ZTQ4NTJlNmVlODE4NDRjMzhjMDcwYjY0ZWQ4YTcxMTU1ZTQwZDY5NTVmYzdlMjdiNjY5MmI5NDRiYzllNzI4"",""https://www.reliancedigital.in/medias/Tecno-Mobile-Phone-494351567-i-2-1200Wx1200H?context=bWFzdGVyfGltYWdlc3w2NzcyMnxpbWFnZS9qcGVnfGltYWdlcy9oYmIvaDIzLzEwMDg0NDI3ODI1MTgyLmpwZ3xiOWEzYmM1ZWNjZjNiYjcxMjkxMzNhNzVlM2I3NDgwN2RjNjM1ZDdlMGY0NTczMDgxYjc5OTU3ZjBiMTc2MzY3"",""https://www.reliancedigital.in/medias/Tecno-Mobile-Phone-494351567-i-3-1200Wx1200H?context=bWFzdGVyfGltYWdlc3w1MzkyMnxpbWFnZS9qcGVnfGltYWdlcy9oNDkvaDFlLzEwMDg0NDI4NDgwNTQyLmpwZ3wxNWE0ZDgwYTg5MGMwMmIzN2U1ZWQ3Y2ViMzRmYzZjNTNkOWU0NTY0ZjhmYTMzMDBhYjIxNTdhNWJhYjVjODQx""]","Experience vibrant visuals on the Tecno Spark Go 2024, featuring a 16.76 cm (6.6 inch) HD+ 90Hz Hole Display. Equipped with 4 GB RAM, 128 GB ROM, and powered by the Unisoc T606 Octa-core Processor, it ensures smooth performance and ample storage for your needs.",Tecno,"{""product_specification"": [{""Display"":""16.76 cm (6.6 inch) HD+ 90Hz Hole Display""}, {""RAM"":""4 GB""}, {""ROM"":""128 GB""}, {""Processor"":""Unisoc T606 Octa-core Processor""}, {""Resolution"":""720 x 1612""}, {""Battery"":""5000mAh""}]}",Electronics,Mobiles & Tablets,Mobile Phones,Tecno,,,A,17.77975331,
EL92794,Samsung Galaxy Flip5 256GB Grey,Electronics >> Mobiles & Tablets >> Mobile Phones >> Samsung,102999,99999,"[""https://www.reliancedigital.in/medias/Samsung-SM-F731-ZFlip5-Gray-493838750-i-1-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wyNjQxMHxpbWFnZS9qcGVnfGltYWdlcy9oYmUvaDM2LzEwMDMyMTA4MDExNTUwLmpwZ3w4ZDA1Mzg5ZDUwYTJmOTUwYmQxMTNjZTFjNTAwMjBmZjM4MzBiNDU4YWM2ZGIxZmViOTU1YTJkNzQ5MzE3Mzhj"",""https://www.reliancedigital.in/medias/Samsung-SM-F731-ZFlip5-Gray-493838750-i-2-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wyMTU0NnxpbWFnZS9qcGVnfGltYWdlcy9oOWMvaDg0LzEwMDMyMTA4MzM5MjMwLmpwZ3wxZjBmMzc2ZmQ3Y2ZhNWQzYjM5ZmMxZGQ5MjA1MTk1MjcwNzJhNDYyZmU1NmUyYmVjNDg3M2Q4ODkxZWFkODBm"",""https://www.reliancedigital.in/medias/Samsung-SM-F731-ZFlip5-Gray-493838750-i-3-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wxODE2MXxpbWFnZS9qcGVnfGltYWdlcy9oZTIvaGRhLzEwMDMyMTA4OTk0NTkwLmpwZ3xkOGEwMjM0NjgyYWFiOGM1NTU4NmUyYjc3NWRhYjEwNDllNjg2MjgzMDMwZTA3NzA3ZWI0MDQxMzIxYTZmZDNj""]","Foldable Dynamic AMOLED 2X Display /120Hz/ HDR/HDR10+, Flex Mode Panel, IPX8 Rating",Samsung,"{""product_specification"": [{""Display"":""Foldable Dynamic AMOLED 2X Display /120Hz/ HDR/HDR10+""}, {""Flex Mode Panel"":""Flex Mode Panel""}, {""IP Rating"":""IPX8 Rating""}]}",Electronics,Mobiles & Tablets,Mobile Phones,Samsung,,,A,2.912649637,
EL37386,Samsung S23 FE 5G 128 GB 8 GB RAM Purple,Electronics >> Mobiles & Tablets >> Mobile Phones >> Samsung,59999,54999,"[""https://www.reliancedigital.in/medias/Samsung-S23-FE-5G-Smartphones-494268119-i-1-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wzMTU3ODR8aW1hZ2UvanBlZ3xpbWFnZXMvaDg1L2g5NS8xMDA2MDM5NjAzNjEyNi5qcGd8MTkyNzRiNzRjMTk5NTE0NDFhYmE2MjUzNThlNDkxMjJlYjZiNWIzZmNmMDFhNmY1ZWFmZTAzOWNiNWJmMGZmOA"",""https://www.reliancedigital.in/medias/Samsung-S23-FE-5G-Smartphones-494268119-i-2-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wyMjY3NzF8aW1hZ2UvanBlZ3xpbWFnZXMvaGYwL2g2MS8xMDA2MDM5NzM0Njg0Ni5qcGd8YTgxMzIyMGU5NjNjMTVhMTM3NTg1YTNlZTRhYjlkNWJkYWQzNmY5Mjc5ZGY2NDRiNDA1OTcxMWI4Y2QwZTFkYw"",""https://www.reliancedigital.in/medias/Samsung-S23-FE-5G-Smartphones-494268119-i-3-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wxNjY4ODN8aW1hZ2UvanBlZ3xpbWFnZXMvaDZhL2g0OC8xMDA2MDM5ODMyOTg4Ni5qcGd8YzAyZjI4ZWUyY2IyODE5ZGFmNzA0YzU3OWYwMjhhNTQxN2U2MzFkYzIzMDE1Y2Q2MDljNjE0Yjc2NDc1YjcxYw""]","Experience vibrant visuals and capture stunning moments with the Samsung S23 FE 5G's 16.25 cm (6.4 inch) Super AMOLED + FHD Display and impressive 50 MP + 12 MP + 8 MP Triple Camera setup. Enjoy smooth performance with 8 GB memory, ample storage of 128 GB, and reliable power from the 3900 mAh battery, all powered by an Exynos processor.",Samsung,"{""product_specification"": [{""Display"":""16.25 cm (6.4 inch) Super AMOLED + FHD Display""}, {""Camera"":""50 MP + 12 MP + 8 MP Triple Camera, 10 MP Selfie Camera""}, {""Memory"":""8 GB""}, {""Storage"":""128 GB""}, {""Battery"":""3900 mAh""}, {""Processor"":""Exynos""}]}",Electronics,Mobiles & Tablets,Mobile Phones,Samsung,,,A,8.333472225,
EL57247,Samsung S21 FE 5G 256GB Olive,Electronics >> Mobiles & Tablets >> Mobile Phones >> Samsung,79999,41999,"[""https://www.reliancedigital.in/medias/Samsung-S21-FE-Smartphones-493838389-i-1-1200Wx1200H?context=bWFzdGVyfGltYWdlc3w2NDg0NjR8aW1hZ2UvanBlZ3xpbWFnZXMvaGRmL2hiZS8xMDAyMjQzNjcwMDE5MC5qcGd8NWMxZmY3NDkxNWY1MTY4MmJjNzQyOTNmYTgxOTgwYTNkM2Q4YjhkNzA4MzQ3MDZiMTFlZDljYjkwNThjNWQ2OQ"",""https://www.reliancedigital.in/medias/Samsung-S21-FE-Smartphones-493838389-i-2-1200Wx1200H?context=bWFzdGVyfGltYWdlc3w1OTMyMzd8aW1hZ2UvanBlZ3xpbWFnZXMvaGZhL2hmMC8xMDAyMjQzODMzODU5MC5qcGd8NzA0ZTZkZTQ2MjIyMDYwY2M5YjE3ODY3YjM5OWY5OGEyZjAxMDc1YTAzOTQyMGQxOWI3MGJjNTIyODYwYmJiMg"",""https://www.reliancedigital.in/medias/Samsung-S21-FE-Smartphones-493838389-i-3-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wxMDAwNDF8aW1hZ2UvanBlZ3xpbWFnZXMvaDExL2g1Ni8xMDAyMjQzOTk3Njk5MC5qcGd8ZGY3NGVkODA2NzRiYWE2MWIyNGQyMTUxZjg0NjYxMTM1ZmIwZTY5MjQ4YzIxZDE2NjlmYzAwMGVkZjkwMGU4Ng""]","16.29 cm (6.4 inch) Dynamic AMOLED 2X Display, 8 GB RAM, 128 GB ROM, 12 MP + 64 MP + 12 MP Rear Camera, 32 MP Front Camera, Super Smooth 60fps Video, IP68 Rated Water Protection, Super Fast Charging",Samsung,"{""product_specification"": [{""RAM"":""8 GB""}, {""ROM"":""128 GB""}, {""Rear Camera"":""12 MP + 64 MP + 12 MP""}, {""Front Camera"":""32 MP""}, {""Display Size"":""16.29 cm (6.4 inch) Dynamic AMOLED 2X""}, {""Video"":""Super Smooth 60fps Video""}, {""Water Protection"":""IP68 Rated""}, {""Charging"":""Super Fast Charging""}]}",Electronics,Mobiles & Tablets,Mobile Phones,Samsung,,,A,47.50059376,
EL54798,"Samsung S24 Ultra 5G 1 TB, 12 GB RAM, Titanium Gray, Mobile Phone",Electronics >> Mobiles & Tablets >> Mobile Phones >> Samsung,159999,159999,"[""https://www.reliancedigital.in/medias/Samsung-S-Series-Ultraaa-Mobile-Phone-494352162-i-1-1200Wx1200H?context=bWFzdGVyfGltYWdlc3w2NTk3OXxpbWFnZS9qcGVnfGltYWdlcy9oZWQvaGI5LzEwMTA0MjI5NjU4NjU0LmpwZ3w2OGZkYmE0NDhmNTc1ODhhMjJhNjc1MGQ1ZjFjMjgwZGVkYjkwYzI1NDJlZjlhNjczMTIxNzk3NzBhNjdmNmEx""]","Experience unparalleled performance and storage with the Samsung S24 Ultra 5G, featuring a massive 12 GB RAM and 512 GB ROM. Enjoy seamless multitasking and smooth operation with the Qualcomm Snapdragon 8 Gen 3 Processor, coupled with the latest Android 14 and OneUI 6.1 operating system.",Samsung,"{""product_specification"": [{""Display"":""17.25 cm (6.8 inch)""}, {""RAM"":""12 GB""}, {""ROM"":""512 GB""}, {""Processor"":""Qualcomm Snapdragon 8 Gen 3 Processor""}, {""Operating System"":""Android 14, OneUI 6.1""}]}",Electronics,Mobiles & Tablets,Mobile Phones,Samsung,,,A,0,
EL71217,"Samsung S24 5G 512 GB, 8 GB RAM, Onxy Black",Electronics >> Mobiles & Tablets >> Mobile Phones >> Samsung,89999,89999,"[""https://www.reliancedigital.in/medias/Samsung-S-Series-Mobile-Phone-494352143-i-1-1200Wx1200H?context=bWFzdGVyfGltYWdlc3w0OTUzMnxpbWFnZS9qcGVnfGltYWdlcy9oNDIvaGQ2LzEwMTAyNDQ3Mzc0MzY2LmpwZ3wyY2ZiZWY0NzdlMTMxMmU2Yzk4Y2E3YThjNDc2NGVmYjcwMzYyYzllZTgzODExNTIyZjRlZTExN2QwMzQ0Y2Fk""]","Experience seamless performance with the Samsung S24 5G featuring a 15.64 cm (6.2 inch) display, 8 GB RAM, and 512 GB ROM. Powered by an Exynos 2400 processor, it runs on Android 14 with OneUI 6.1 for a smooth user experience.",Samsung,"{""product_specification"": [{""Display"":""15.64 cm (6.2 inch)""}, {""RAM"":""8 GB""}, {""ROM"":""512 GB""}, {""Processor"":""Exynos 2400""}, {""Operating System"":""Android 14, OneUI 6.1""}]}",Electronics,Mobiles & Tablets,Mobile Phones,Samsung,,,A,0,
EL38962,Samsung Galaxy M33 5G 128GB Mystique Green,Electronics >> Mobiles & Tablets >> Mobile Phones >> Samsung,19499,18999,"[""https://www.reliancedigital.in/medias/Samsung-M33-5G-Mobile-Phone-493664862-i-1-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wxMzMyMjV8aW1hZ2UvanBlZ3xpbWFnZXMvaGUzL2gzMS85OTUxNjIwNDMxOTAyLmpwZ3w0MmM4ZWEzOTZjNTYyNzkxYmEwOWUzZTcyOGNlY2M0ZjQyMGU5MzVlZTNmNWM5ZWEzODlmMTUxYzRiZGNmNzY4"",""https://www.reliancedigital.in/medias/Samsung-M33-5G-Mobile-Phone-493664862-i-2-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wxMTIxNjh8aW1hZ2UvanBlZ3xpbWFnZXMvaDNlL2hkYy85OTUxNjIxNDE0OTQyLmpwZ3xkMDU4MGIyNmMyZDRiOWI3ODNmYzEwNjliMTkwZTVkOTBlNWY1MzVhYTM4ZDExZmE5MWZkZWE1YmU1MzlmN2Yw"",""https://www.reliancedigital.in/medias/Samsung-M33-5G-Mobile-Phone-493664862-i-3-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wxMDI4OTB8aW1hZ2UvanBlZ3xpbWFnZXMvaGZkL2hjOC85OTUxNjIyNzI1NjYyLmpwZ3xlZmQzYzZmNTM5NGYxNjExNzk0NTE0OTg4MjhmNzFkMWY4ZDUxYTg1NzMwMzk1ZWEwMmZjNDdiZmU4NDk4MDk2""]","16.72cm (6.6 Inch) Full HD+ Display, 50 MP Main + 5 MP Ultra Wide + 2 MP Depth + 2 MP Macro Back Camera, 8 MP Front Camera, 6000 mAh Battery Capacity, 128 GB Internal Storage, 6 GB RAM",Samsung,"{""product_specification"": [{""Display"":""16.72cm (6.6 Inch) Full HD+""}, {""Back Camera"":""50 MP Main + 5 MP Ultra Wide + 2 MP Depth + 2 MP Macro""}, {""Front Camera"":""8 MP""}, {""Battery Capacity"":""6000 mAh""}, {""Internal Storage"":""128 GB""}, {""RAM"":""6 GB""}]}",Electronics,Mobiles & Tablets,Mobile Phones,Samsung,,,A,2.564234063,
EL38091,Samsung M13 5G 128GB Stardust Brown,Electronics >> Mobiles & Tablets >> Mobile Phones >> Samsung,19499,15999,"[""https://www.reliancedigital.in/medias/Samsung-M13-Mobile-Phone-493178366-i-1-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wxMDM4ODd8aW1hZ2UvanBlZ3xpbWFnZXMvaGI4L2g4Ni85ODk5NjE1MTI1NTM0LmpwZ3w5YjM0NWE4Njc1NTZiZjUzNTBlZGY3NWI0NTI3MTMwODI4YTAyNWFkNDI3NmRmMTNjOWQ4ZjU0ODEzNWIyMmRk"",""https://www.reliancedigital.in/medias/Samsung-M13-Mobile-Phone-493178366-i-2-1200Wx1200H?context=bWFzdGVyfGltYWdlc3w4MzQ3MHxpbWFnZS9qcGVnfGltYWdlcy9oMDEvaDdhLzk4OTk2MTAyMTAzMzQuanBnfGMyMTIzYzU3MGFmYmY4MTI1YWI5YTllZTIwY2I1ODljYzIwMDI1MWE1MzQxOTJhMjBiM2ZjYmNkNjM1MWJkZWI"",""https://www.reliancedigital.in/medias/Samsung-M13-Mobile-Phone-493178366-i-3-1200Wx1200H?context=bWFzdGVyfGltYWdlc3w3NjU1M3xpbWFnZS9qcGVnfGltYWdlcy9oYTIvaGNhLzk4OTk2MTA1MzgwMTQuanBnfDE1Zjg2Y2FhMWRhOWViMTI1N2ExODIyZTI4ZjMxOTUyZjBkYzEyYWVkMzQ4ZjAyZjQ4YWE1ZWViMDdmMTcxY2Q""]",Experience stunning visuals on the 16.55 cm (6.5 inch) HD+ LCD 1600 x 700 Display and capture every moment with the 50 MP Main + 2 MP Primary Camera. Stay powered all day with the 5000 mAh Battery and enjoy seamless performance with the powerful MTK D700 Octa Core Processor,Samsung,"{""product_specification"": [{""Display"":""16.55 cm (6.5 inch) HD+ LCD 1600 x 700""}, {""Main Camera"":""50 MP Main + 2 MP Primary""}, {""Selfie Camera"":""5 MP""}, {""Battery Capacity"":""5000 mAh""}, {""Processor"":""Powerful MTK D700 Octa Core""}, {""Operating System"":""Android 12""}, {""Security"":""Multi-layered security""}, {""Fingerprint Sensor"":""Side fingerprint sensor""}]}",Electronics,Mobiles & Tablets,Mobile Phones,Samsung,,,A,17.94963844,
EL90862,"Samsung S22 Ultra 5G 256 GB, 12 GB RAM, Green, Mobile Phone",Electronics >> Mobiles & Tablets >> Mobile Phones >> Samsung,96199,91199,"[""https://www.reliancedigital.in/medias/Samsung-Galaxy-S22-Ultra-SmartPhone-492849214-i-2-1200Wx1200H?context=bWFzdGVyfGltYWdlc3w5NzYzMnxpbWFnZS9qcGVnfGltYWdlcy9oZjQvaGRmLzk3Nzk1MDkxOTg4NzguanBnfDk0NWNjMjIyZTg0NzE3M2RhOWRmMzI2YWYxOGZiZjM5N2YyZThiM2U1ZTMwOGE5Y2ExYzgwZjc5ODBiN2ViYzA""]","Experience the Samsung S22 Ultra 5G with its stunning Dynamic AMOLED 2X display and powerful 4 nm Octa Core Processor. Capture every detail with its impressive 12MP Ultra Wide, 108MP Wide-angle, and 10MP Telephoto Camera, offering 100X Space Zoom capability.",Samsung,"{""product_specification"": [{""Display"":""Dynamic AMOLED 2X with Vision Booster""}, {""Processor"":""4 nm Octa Core Processor""}, {""Protection"":""Corning Gorilla Glass Victus+""}, {""Battery Capacity"":""5000mAh""}, {""Charging"":""45W Super Fast Charging""}, {""RAM"":""12GB""}, {""Internal Memory"":""256 GB""}, {""S Pen Compatibility"":""Yes""}, {""Camera"":""12MP Ultra Wide, 108MP Wide-angle, 10MP 2 Telephoto Camera and 100X Space Zoom""}]}",Electronics,Mobiles & Tablets,Mobile Phones,Samsung,,,A,5.197559226,
EL16905,Samsung Galaxy F Series F23 5G 128 GB 6 GB RAM Copper Blush Mobile Phone,Electronics >> Mobiles & Tablets >> Mobile Phones >> Samsung,23999,18499,"[""https://www.reliancedigital.in/medias/Samsung-F23-5G-Smart-Phones-493666098-i-1-1200Wx1200H?context=bWFzdGVyfGltYWdlc3w0NjQ2ODN8aW1hZ2UvanBlZ3xpbWFnZXMvaDU2L2g5My85OTgwNzQwNDAzMjMwLmpwZ3wxYTYzOWJhZDVjYmVlNmNmYWUyOTg0NjI3ODZmMWU1MjI3NjExMTQxNWZiOTExNjU5YmQ1NTEzNWNkZjcwN2Rl"",""https://www.reliancedigital.in/medias/Samsung-F23-5G-Smart-Phones-493666098-i-3-1200Wx1200H?context=bWFzdGVyfGltYWdlc3w0MDAzMDR8aW1hZ2UvanBlZ3xpbWFnZXMvaDBmL2gxNS85OTgwNzQ0ODU5Njc4LmpwZ3w5Zjg3YjlkYjgwZDBlMTM0Mjc3MWU0NGJiZTVjODgyYWUwNWZlMmFjOTBhNjYxYzVlNTgyOWFjOGVkYTQzNDAz"",""https://www.reliancedigital.in/medias/Samsung-F23-5G-Smart-Phones-493666098-i-6-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wxMzg2OTZ8aW1hZ2UvanBlZ3xpbWFnZXMvaGQ0L2gxYi85OTgwNzQ4NDY0MTU4LmpwZ3w2ZGU3YTQyMDgwMTg4NzYxMGY2YmE1MDdlMGM0M2NkNDFhYjBmZjM3ZmVhMzgyMmZhZDNmNDIwODc2MjA5NjIw""]","A Samsung mobile phone featuring a 16.72 cm (6.6 inch) FHD+ display, 6 GB memory, 128 GB storage, a powerful Qualcomm Snapdragon 750G processor, and a high-resolution 50 MP + 8 MP + 2 MP rear camera setup. It also includes an 8 MP selfie camera and a long-lasting 5000 mAh battery, all running on the Android 12 operating system.",Samsung,"{""product_specification"": [{""Display"":""16.72 cm (6.6 inch) FHD+ Display""}, {""Memory"":""6 GB RAM""}, {""Storage"":""128 GB ROM""}, {""Rear Camera"":""50 MP + 8 MP + 2 MP Rear Camera""}, {""Selfie Camera"":""8 MP Selfie Camera""}, {""Battery"":""5000 mAh Battery""}, {""Operating System"":""Android 12 Operating System""}, {""Processor"":""Qualcomm Snapdragon 750G Processor""}]}",Electronics,Mobiles & Tablets,Mobile Phones,Samsung,,,A,22.91762157,
EL51259,Redmi Note 11T 5G 128 GB 8 GB RAM Aquamarine Blue,Electronics >> Mobiles & Tablets >> Mobile Phones >> Redmi,22999,18499,"[""https://www.reliancedigital.in/medias/Redmi-Note-11T-Smartphone-492574112-i-1-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wxNjg2MDh8aW1hZ2UvanBlZ3xpbWFnZXMvaDM5L2hmYi85Nzc0NDc3MTgwOTU4LmpwZ3xlOWQ5MjUwYjgxODJkYmJkYmM2OGVjMGMyNmE3YWM4MmRhYzI2NjdiZDIzZjdkM2Q0MzkxZTRhZjhhODQxZjU5"",""https://www.reliancedigital.in/medias/Redmi-Note-11T-Smartphone-492574112-i-2-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wxMTcyMTl8aW1hZ2UvanBlZ3xpbWFnZXMvaGJiL2gwNi85Nzc0NDc1ODcwMjM4LmpwZ3wyNDUxNTM5NjFiM2UwMzJhM2U1YzcwOTg4NDEzNDE2YmZjYjdiNDI1YzljZjI4Njc4MjIwNzFhZGQ5MjY3MTQ1"",""https://www.reliancedigital.in/medias/Xiaomi-Note-11T-Smartphones-492574112-i-4-1200Wx1200H?context=bWFzdGVyfGltYWdlc3wyNDQyMTh8aW1hZ2UvanBlZ3xpbWFnZXMvaDE4L2hhMC85NzM0NDM1ODY0NjA2LmpwZ3w4YzVmMzVmNmEwNzM1NzNiNGQzOTAxNjY3ZGE5NTk1OGYwNTYwNmQ4Y2I3YTEyZmU2MTYzN2VhMjE2NDhmMTBj""]","The Redmi Note 11T 5G features a 16.7 cm (6.6 inch) FHD+ Display and is powered by a massive 5000 mAh battery. It boasts a 50MP AI Camera and an 8MP Ultra-wide Camera for capturing stunning photos. With the MediaTek Dimensity 810 Processor, side fingerprint sensor, and dual 5G SIM support, it offers seamless performance and connectivity. ",Redmi,"{""product_specification"": [{""Display"":""16.7 cm (6.6 inch) FHD+""}, {""Battery Capacity"":""5000 mAh""}, {""Main Camera"":""50MP AI Camera""}, {""Ultra-wide Camera"":""8MP""}, {""Processor"":""MediaTek Dimensity 810""}, {""Fingerprint Sensor"":""Side""}, {""Dual SIM"":""Dual 5G SIM""}, {""Fast Charger"":""33 Watts Pro Fast charger""}, {""Operating System"":""MIUI 12.5""}, {""Refresh Rate"":""90 Hz""}, {""Audio"":""Dual speakers & Dual Mic""}, {""IP Rating"":""IP53 Rated""}]}",Electronics,Mobiles & Tablets,Mobile Phones,Redmi,,,A,19.56606809,
EL78130,Redmi A3,Electronics >> Mobiles & Tablets >> Mobile Phones >> Redmi,9999,7299,"[""https://www.reliancedigital.in/medias/Redmi-A3-494352495-i-9-1200Wx1200H?context=bWFzdGVyfGltYWdlc3w3Njg2N3xpbWFnZS9qcGVnfGltYWdlcy9oMGYvaDlmLzEwMTEyMjIzNzcyNzAyLmpwZ3xlY2Y3Y2NhOWJlNjA2OTM2MDI2ZjUyNmE5ZTI2NmRhZWFhNzlmN2NiZDJmYjg2NGY2ZWYwMTdiNmQ5ZWIyYzY5""]","Experience vivid visuals on the 17.04 cm (6.71 inch) HD+ IPS LCD display of the Redmi phone. Capture moments with clarity using its 8 MP dual rear camera setup, complemented by a 5 MP front camera for selfies.",Redmi,"{""product_specification"": [{""Display"":""17.04 cm (6.71 inch) HD+ IPS LCD""}, {""Back Camera"":""8 MP (Dual)""}, {""Front Camera"":""5 MP""}, {""Processor"":""Mediatek Helio G36""}]}",Electronics,Mobiles & Tablets,Mobile Phones,Redmi,,,A,27.00270027,
